title,similarity,label_included,probability
The antihypertensive efficacy of the novel calcium antagonist mibefradil in comparison with nifedipine GITS in moderate to severe hypertensives with ambulatory hypertension.,0.0686,0,0.00089488902452323
The effects of dihydropyridine and phenylalkylamine calcium antagonist classes on autonomic function in hypertension: the VAMPHYRE study.,0.0685,0,0.0008945328497918043
"Medical treatment to reduce total ischemic burden: total ischemic burden bisoprolol study (TIBBS), a multicenter trial comparing bisoprolol and nifedipine. The TIBBS Investigators.",0.0682,0,0.0008934651759383713
Comparison of the blood pressure-lowering effects and tolerability of Losartan- and Amlodipine-based regimens in patients with isolated systolic hypertension.,0.0681,0,0.0008931095679128423
Comparative evaluation of the antihypertensive efficacy of once-daily sustained-release isradipine and lacidipine using 24-hour ambulatory blood-pressure monitoring.,0.068,0,0.0008927541014228442
Antihypertensive treatment with verapamil and amlodipine. Their effect on the functional autonomic and cardiovascular stress responses.,0.0679,0,0.0008923987764120441
Comparison of bisoprolol and verapamil in hypertension: influence on left ventricular mass and function--a pilot study.,0.0677,0,0.0008916885506028201
Effect of amlodipine on left ventricular mass in the Amlodipine Cardiovascular Community Trial.,0.0677,0,0.0008916885506028201
Effectiveness of nifedipine GITS in combination with atenolol in chronic stable angina.,0.0676,0,0.0008913336496918433
"Effectiveness and safety of diltiazem or lisinopril in treatment of hypertension after heart transplantation. Results of a prospective, randomized multicenter trail.",0.0676,0,0.0008913336496918433
"24 h anti-anginal and anti-ischaemic effects with once daily felodipine. A double-blind comparison with nifedipine, twice daily, and placebo in patients with stable exercise induced angina pectoris.",0.0674,0,0.0008906242715759453
Combination treatment with trimetazidine and diltiazem in stable angina pectoris.,0.0674,0,0.0008906242715759453
Vasodilation-related adverse events in diltiazem and dihydropyridine calcium antagonists studied by prescription-event monitoring.,0.0672,1,0.0008899154580267631
Nebivolol vs amlodipine as first-line treatment of essential arterial hypertension in the elderly.,0.0672,0,0.0008899154580267631
Comparison of 24-hour blood pressure profiles in patients with hypertension who were switched from amlodipine to nisoldipine.,0.067,0,0.0008892072085949798
Effect of acute blood pressure reduction on endothelial function in the brachial artery of patients with essential hypertension.,0.0669,0,0.000888853295282799
Final outcome results of the Multicenter Isradipine Diuretic Atherosclerosis Study (MIDAS). A randomized controlled trial.,0.0668,0,0.0008884995228316361
Comparison of intravenous diltiazem and verapamil for the acute treatment of atrial fibrillation and atrial flutter.,0.0668,0,0.0008884995228316361
Effect of verapamil in elderly patients with left ventricular diastolic dysfunction as a cause of congestive heart failure.,0.0668,1,0.0008884995228316361
Differential effects of felodipine and nifedipine on 24-h blood pressure and left ventricular mass.,0.0667,0,0.0008881458911854271
Nifedipine or hydralazine as a first-line agent to control hypertension in severe preeclampsia.,0.0667,0,0.0008881458911854271
Comparison of amlodipine and long-acting diltiazem in the treatment of mild or moderate hypertension.,0.0667,0,0.0008881458911854271
Do irbesartan and amlodipine reduce cardiovascular events in diabetic patients?,0.0667,0,0.0008881458911854271
Persistence of antihypertensive efficacy after missed doses: comparison of amlodipine and nifedipine gastrointestinal therapeutic system.,0.0667,0,0.0008881458911854271
Angiotensin converting enzyme inhibition in chronic stable angina: effects on myocardial ischaemia and comparison with nifedipine.,0.0665,0,0.0008874390500837256
Fixed-dose combination vs monotherapy in hypertension: a meta-analysis evaluation.,0.0665,0,0.0008874390500837256
The prevention of dementia with antihypertensive treatment: new evidence from the Systolic Hypertension in Europe (Syst-Eur) study.,0.0665,0,0.0008874390500837256
"Regression of nifedipine-induced gingival hyperplasia following switch to a same class calcium channel blocker, isradipine.",0.0664,0,0.0008870858405162168
"Shifting trends in the pharmacologic treatment of hypertension in a Nigerian tertiary hospital: a real-world evaluation of the efficacy, safety, rationality and pharmaco-economics of old and newer antihypertensive drugs.",0.0664,0,0.0008870858405162168
The prognostic significance of post-infarction angina pectoris and the effect of verapamil on the incidence of angina pectoris and prognosis. The Danish Study Group on Verapamil in Myocardial Infarction.,0.0663,0,0.0008867327715296283
Long-term effectiveness of enalapril plus extended-release diltiazem in essential hypertension.,0.0663,0,0.0008867327715296283
Calcium channel blockers and mortality in elderly patients with myocardial infarction.,0.0663,1,0.0008867327715296283
Comparison of the efficacy and tolerability of an angiotensin converting enzyme inhibitor (lisinopril) versus a calcium channel antagonist (diltiazem SR) in the treatment of moderate to severe hypertension.,0.0663,0,0.0008867327715296283
Analysis of the risks associated with calcium channel blockade: implications for the obstetrician-gynecologist.,0.0659,0,0.0008853219002737618
Antianginal efficacy over 24 hours and exercise hemodynamic effects of once daily sustained-release 300 mg diltiazem and 240 mg verapamil in stable angina pectoris.,0.0659,0,0.0008853219002737618
Effects of amlodipine fosinopril combination on microalbuminuria in hypertensive type 2 diabetic patients.,0.0658,0,0.0008849695333529322
The use of calcium salts in the prevention and management of verapamil-induced hypotension.,0.0658,0,0.0008849695333529322
"Cohort study on calcium channel blockers, other cardiovascular agents, and the prevalence of depression.",0.0656,1,0.0008842652201920703
Value of the addition of amlodipine to atenolol in patients with angina pectoris despite adequate beta blockade.,0.0656,1,0.0008842652201920703
Interventional study of diltiazem in dilated cardiomyopathy: a report of multiple centre clinical trial in China. Chinese Cooperative Group of Diltiazem Intervention Trial in Dilated Cardiomyopathy.,0.0655,0,0.0008839132738404219
Effect of blood pressure lowering and antihypertensive drug class on progression of hypertensive kidney disease: results from the AASK trial.,0.0655,1,0.0008839132738404219
Nifedipine-retard versus nifedipine-capsules for the therapy of hypertensive crisis in black patients.,0.0654,0,0.0008835614675669216
Patterns of amlodipine and felodipine use in an elderly Quebec population.,0.0654,0,0.0008835614675669216
Intravenous diltiazem and acute renal failure after cardiac operations.,0.0653,0,0.0008832098013158168
Once-daily treatment of patients with hypertension: a placebo-controlled study of amlodipine and benazepril vs amlodipine or benazepril alone.,0.0653,0,0.0008832098013158168
Natural history of erythromelalgia: presentation and outcome in 168 patients.,0.0653,0,0.0008832098013158168
Long-term clinical effect of nilvadipine in patients with chronic heart failure: a double-blind placebo-controlled study.,0.0653,0,0.0008832098013158168
"The Hypertension Optimal Treatment (HOT) Study--patient characteristics: randomization, risk profiles, and early blood pressure results.",0.0651,0,0.0008825068886578949
Cardiac event rates after acute myocardial infarction in patients treated with verapamil and trandolapril versus trandolapril alone. Danish Verapamil Infarction Trial (DAVIT) Study Group.,0.065,1,0.0008821556421396837
"Efficacy of different drug classes used to initiate antihypertensive treatment in black subjects: results of a randomized trial in Johannesburg, South Africa.",0.0649,0,0.0008818045354210799
Combination therapy with beta-adrenergic blockade and amlodipine as second line treatment in essential hypertension.,0.0649,0,0.0008818045354210799
[Comparative study of spirapril (quadropril) and amlodipine efficacy. Results of randomized trial in patients with mild to moderate arterial hypertension].,0.0648,0,0.0008814535684464419
Postinfarct treatment with verapamil. Effect of verapamil in patients with hypertension.,0.0648,0,0.0008814535684464419
Effects of verapamil and trandolapril in the treatment of hypertension. Trandolapril Study Group.,0.0647,0,0.0008811027411601501
Treatment of hypertension associated with stable angina pectoris: favourable interaction between new metoprolol formulation (OROS) and nifedipine.,0.0647,0,0.0008811027411601501
"Assessment of atrioventricular junction ablation and VVIR pacemaker versus pharmacological treatment in patients with heart failure and chronic atrial fibrillation: a randomized, controlled study.",0.0646,0,0.0008807520535066073
Factors related to the occurrence of microalbuminuria during antihypertensive treatment in essential hypertension.,0.0646,0,0.0008807520535066073
Efficacy and safety of a therapeutic interchange from high-dose calcium channel blockers to a fixed-dose combination of amlodipine/benazepril in patients with moderate-to-severe hypertension.,0.0646,0,0.0008807520535066073
Efficacy of atenolol and captopril in reducing risk of macrovascular and microvascular complications in type 2 diabetes: UKPDS 39. UK Prospective Diabetes Study Group.,0.0645,0,0.0008804015054302381
"[Evaluation of amlodipine in stable effort angina. Comparison with diltiazem in terms of efficacy, tolerability and maintenance of the anti-ischemic action 24 hours after the last dose].",0.0644,0,0.0008800510968754896
Equivalent reduction of proteinuria in hypertensives by either nifedipine GITS or enalapril: disparate effects on neurohormones and ambulatory blood pressure and the influence of salt.,0.0642,0,0.0008793506981087523
Comparison of effects of nisoldipine-extended release and amlodipine in patients with systemic hypertension and chronic stable angina pectoris.,0.0641,0,0.0008790007077857679
Rationale and design for the Controlled ONset Verapamil INvestigation of Cardiovascular Endpoints (CONVINCE) Trial.,0.064,1,0.0008786508567624129
The Valsartan Antihypertensive Long-term Use Evaluation (VALUE) trial of cardiovascular events in hypertension. Rationale and design.,0.0638,0,0.0008779515723928418
A comparative review of the adverse effects of calcium antagonists.,0.0637,0,0.0008776021389358067
"Comparative effect of lercanidipine, felodipine, and nifedipine GITS on blood pressure and heart rate in patients with mild to moderate arterial hypertension: the Lercanidipine in Adults (LEAD) Study.",0.0636,0,0.0008772528445567625
Favourable interaction of calcium antagonist plus ACE inhibitor on cardiac haemodynamics in treating hypertension: rest and effort evaluation.,0.0636,0,0.0008772528445567625
Effects of chronic calcium channel blockade on sympathetic nerve activity in hypertension.,0.0635,0,0.000876903689200355
[Efficacy and tolerability of felodipine and nifedipine in stable angina refractory to beta-blocker therapy].,0.0635,0,0.000876903689200355
Controlled study with a new sustained-release formulation of nifedipine in essential hypertensive patients.,0.0634,0,0.0008765546728112518
Treatment of hypertensive children with amlodipine.,0.0633,0,0.0008762057953341423
Randomised double-blind comparison of placebo and active treatment for older patients with isolated systolic hypertension. The Systolic Hypertension in Europe (Syst-Eur) Trial Investigators.,0.0633,0,0.0008762057953341423
[Esmolol as a bolus for prevention of sympathetic adrenergic reactions following induction of anesthesia].,0.0633,0,0.0008762057953341423
Nifedipine and captopril exert divergent effects on heart rate variability in patients with acute episodes of hypertension.,0.0631,0,0.0008755084568947734
Clinical efficacy and safety of once-daily diltiazem in patients with stable angina pectoris switched from twice-daily diltiazem.,0.063,0,0.0008751599958220032
Evaluation of enalapril combined with diltiazem ER in patients with stage 3-4 essential hypertension.,0.0629,0,0.0008748116734402056
"Comparison of intravenous metoprolol, verapamil and diltiazem on the attenuation of haemodynamic changes associated with tracheal extubation.",0.0628,0,0.0008744634896941798
Combination of calcium channel blockers and beta blockers for patients with exercise-induced angina pectoris: a double-blind parallel-group comparison of different classes of calcium channel blockers. The Netherlands Working Group on Cardiovascular Research (WCN).,0.0627,0,0.0008741154445287479
Calcium channel antagonists: morbidity and mortality--what's the evidence?,0.0627,0,0.0008741154445287479
A randomised double-blind study comparing nifedipine GITS 20 mg and bendrofluazide 2.5 mg administered once daily in mild-to-moderate hypertension.,0.0626,0,0.0008737675378887529
"Antianginal response to once-daily diltiazem CD in patients receiving concomitant beta-blockers, long-acting nitrates, or both. Diltiazem CD Study Group.",0.0626,0,0.0008737675378887529
ACE inhibitors versus diuretics: ALLHAT versus ANBP2.,0.0625,0,0.0008734197697190606
Long-acting lacidipine versus short-acting nifedipine in the treatment of asymptomatic acute blood pressure increase.,0.0625,0,0.0008734197697190606
Combination therapy with felodipine and metoprolol compared with captopril and hydrochlorothiazide. German MC Study Group.,0.0624,0,0.0008730721399645583
A comparison of the acute haemodynamic effects of nisoldipine and nifedipine during treatment with atenolol in patients with coronary artery disease.,0.0624,0,0.0008730721399645583
Safety of controlled-onset extended-release verapamil in middle-aged and older patients with hypertension and coronary artery disease.,0.0623,0,0.0008727246485701557
Effect of amlodipine compared to atenolol on small arteries of previously untreated essential hypertensive patients.,0.0623,0,0.0008727246485701557
Comparison of the efficacy of dihydropyridine calcium channel blockers in African American patients with hypertension. ISHIB Investigators Group. International Society on Hypertension in Blacks.,0.0623,0,0.0008727246485701557
The 24-hour efficacy of a new once-daily formulation of nifedipine. Italian Nifedipine GITS Study Group.,0.0622,0,0.0008723772954807837
Factors determining the blood pressure response to enalapril and nifedipine in hypertension associated with NIDDM.,0.0622,0,0.0008723772954807837
Evidence-based evaluation of calcium channel blockers for hypertension: equality of mortality and cardiovascular risk relative to conventional therapy.,0.0622,1,0.0008723772954807837
The effects of nonsteroidal anti-inflammatory drugs on blood pressures of patients with hypertension controlled by verapamil.,0.0622,0,0.0008723772954807837
Role of cytokines in the mechanism of action of amlodipine: the PRAISE Heart Failure Trial. Prospective Randomized Amlodipine Survival Evaluation.,0.0621,0,0.0008720300806413958
Treatment of arterial hypertension in the elderly with diltiazem vs ramipril.,0.0621,0,0.0008720300806413958
Calcium channel blocker nifedipine slows down progression of coronary calcification in hypertensive patients compared with diuretics.,0.062,0,0.000871683003996967
"Effects of verapamil SR, trandolapril, and their fixed combination on 24-h blood pressure: the Veratran Study.",0.0619,0,0.0008713360654924942
Therapy in old patients with isolated systolic hypertension: fourth progress report on the Syst-Eur trial.,0.0619,0,0.0008713360654924942
Reduction of left ventricular mass by lisinopril and nifedipine in hypertensive renal transplant recipients: a prospective randomized double-blind study.,0.0618,0,0.0008709892650729966
Clinical outcome of a mandatory formulary switch for dihydropyridine calcium channel blocker therapy at a Veteran's Administration Medical Center.,0.0617,0,0.0008706426026835149
Effects of chlorthalidone and diltiazem on myocardial ischemia in elderly patients with hypertension and coronary artery disease.,0.0617,0,0.0008706426026835149
"The Total Ischaemic Burden European Trial (TIBET). Effects of atenolol, nifedipine SR and their combination on the exercise test and the total ischaemic burden in 608 patients with stable angina. The TIBET Study Group.",0.0616,0,0.0008702960782691118
Sex- and age-related antihypertensive effects of amlodipine. The Amlodipine Cardiovascular Community Trial Study Group.,0.0616,0,0.0008702960782691118
Assessment of effects of two anti-hypertensive regimens on overall cardiovascular risk.,0.0615,0,0.0008699496917748717
Antihypertensive efficacy of amlodipine in children with chronic kidney diseases.,0.0615,0,0.0008699496917748717
[Comparative antihypertensive action of 20 mg delayed-action nifedipine with either 25 or 50 mg atenolol. A study on the treatment of patients with mild to moderately severe arterial hypertension].,0.0614,0,0.0008696034431459013
Comparison of once daily and twice daily nisoldipine as monotherapy in essential hypertension.,0.0614,0,0.0008696034431459013
Salutary effect of Terminalia Arjuna in patients with severe refractory heart failure.,0.0614,0,0.0008696034431459013
The effects of calcium channel blockers on cardiovascular outcomes: a review of randomised controlled trials.,0.0614,1,0.0008696034431459013
Treatment of heart failure guided by plasma aminoterminal brain natriuretic peptide (N-BNP) concentrations.,0.0613,0,0.0008692573323273286
A multicenter comparison of adverse reaction profiles of isradipine and enalapril at equipotent doses in patients with essential hypertension.,0.0613,0,0.0008692573323273286
Restoration of nocturnal dip in blood pressure is associated with improvement in left ventricular ejection fraction. A 1-year clinical study comparing the effects of amlodipine and nifedipine retard on ambulatory blood pressure and left ventricular systolic function in Chinese hypertensive type 2 diabetic patients.,0.0612,0,0.0008689113592643037
Comparison of verapamil versus felodipine on heart rate variability in hypertensive patients.,0.0609,0,0.0008678742660603446
[Multicenter comparative study of felodipine-ER and nifedipine-OROS in the treatment of mild-to-moderate arterial hypertension].,0.0608,0,0.0008675288434714485
"Placebo-controlled evaluation of three doses of a controlled-onset, extended-release formulation of verapamil in the treatment of stable angina pectoris.",0.0608,0,0.0008675288434714485
"[Treatment of hypertension with a fixed calcium antagonist-diuretic combination. Observations from treatment of 5,595 patients].",0.0606,0,0.0008668384106838143
Retrospective evaluation of the conversion of amlodipine to alternative calcium channel blockers.,0.0606,0,0.0008668384106838143
Assessment of blood pressure during naproxen therapy in hypertensive patients treated with nicardipine.,0.0605,0,0.0008664934003756597
"Randomised, double-blind trial of intravenous diltiazem versus glyceryl trinitrate for unstable angina pectoris.",0.0604,0,0.0008661485273850389
Clinical assessment of gingival hyperplasia in patients treated with nifedipine.,0.0603,0,0.000865803791657298
"Comparison between the effects of amlodipine and lisinopril on proteinuria in nondiabetic renal failure: a double-blind, randomized prospective study.",0.0602,0,0.0008654591931378053
"Amlodipine is comparable to angiotensin-converting enzyme inhibitor for long-term renoprotection in hypertensive patients with renal dysfunction: a one-year, prospective, randomized study.",0.06,0,0.0008647704075051447
Antianginal and antiischemic efficacy of monotherapy extended-release nisoldipine (Coat Core) in chronic stable angina.,0.0599,0,0.0008644262202828215
Combination of calcium channel blockers and beta-adrenoceptor blockers for patients with exercise-induced angina pectoris: a double-blind parallel-group comparison of different classes of calcium channel blockers. Netherlands Working Group on Cardiovascular Research (WCN).,0.0599,0,0.0008644262202828215
Determining the optimum dose for the intravenous administration of nicardipine in the treatment of acute heart failure--a multicenter study. The Nicardipine Heart Failure Study Group.,0.0597,0,0.000863738256753464
Long-term follow-up after early intervention with intravenous diltiazem or intravenous nitroglycerin for unstable angina pectoris.,0.0597,0,0.000863738256753464
"The Hypertension in the Very Elderly Trial (HYVET). Rationale, methodology and comparison with previous trials.",0.0596,0,0.0008633944803374047
The Hypertension Optimal Treatment (HOT) Study: 12-month data on blood pressure and tolerability. With special reference to age and gender.,0.0595,0,0.0008630508407477778
Verapamil SR/trandolapril combination therapy for the elderly hypertensive patient. German VeraTran Hypertension Study Group.,0.0595,0,0.0008630508407477778
Office and ambulatory blood pressure: a comparison between amlodipine and felodipine ER. Danish Multicentre Group.,0.0594,0,0.0008627073379301251
Antihypertensive effects of amlodipine and hydrochlorothiazide in elderly patients with ambulatory hypertension.,0.0594,0,0.0008627073379301251
The effect of amlodipine and enalapril on blood pressure and neurohumoral activation in hypertensive patients with Ribbing's disease (multiple epiphysal dystrophy).,0.0593,0,0.00086236397183001
A comparison of the antihypertensive efficacy and safety of felodipine IV and nifedipine IV in patients with hypertensive crisis or emergency not responding to oral nifedipine.,0.0592,0,0.0008620207423930175
Comparative effects of mibefradil and nifedipine gastrointestinal transport system on autonomic function in patients with mild to moderate essential hypertension.,0.059,0,0.0008613346932908489
[The efficacy and safety of slow-release nicardipine vs nifedipine in angina].,0.0589,0,0.0008609918735169511
Combined terazosin and verapamil therapy in essential hypertension. Hemodynamic and pharmacokinetic interactions.,0.0589,0,0.0008609918735169511
The prognostic significance of angina pectoris experienced during the first month following acute myocardial infarction.,0.0589,0,0.0008609918735169511
The effects of enalapril and nifedipine on carbohydrate and lipid metabolism in NIDDM.,0.0588,0,0.0008606491901887326
Efficacy of candesartan cilexetil alone or in combination with amlodipine and hydrochlorothiazide in moderate-to-severe hypertension. UK and Israel Candesartan Investigators.,0.0588,0,0.0008606491901887326
"Comparison of cilazapril and nifedipine retard on ambulatory blood pressure, metabolic, rheological and platelet function in hypertensive patients.",0.0586,0,0.0008599642326521286
Effects of long-term treatment with verapamil on left ventricular function and myocardial blood flow in patients with dilated cardiomyopathy without overt heart failure.,0.0585,0,0.0008596219583351942
Effects of intensive blood-pressure lowering and low-dose aspirin in patients with hypertension: principal results of the Hypertension Optimal Treatment (HOT) randomised trial. HOT Study Group.,0.0585,0,0.0008596219583351942
[Initial results of the HOT-study in Switzerland (hypertension optimal treatment)].,0.0585,0,0.0008596219583351942
"A comparative analysis of amlodipine and felodipine in a military outpatient population: efficacy, outcomes, and cost considerations.",0.0584,0,0.000859279820246842
Effect of amlodipine on the progression of atherosclerosis and the occurrence of clinical events. PREVENT Investigators.,0.0583,1,0.0008589378183328514
Effects of long-acting versus short-acting calcium channel blockers among older survivors of acute myocardial infarction.,0.0583,1,0.0008589378183328514
"How to use calcium antagonists in hypertension: putting the JNC-VI guidelines into practice. Joint National Committee for the Prevention, Detection, Evaluation and Treatment of High Blood Pressure.",0.0581,0,0.0008582542228111821
Isradipine in prediabetic hypertensive subjects.,0.0581,0,0.0008582542228111821
Tolerability of long-term treatment with lercanidipine versus amlodipine and lacidipine in elderly hypertensives.,0.0579,0,0.0008575711713368551
Progress report on the Nordic diltiazem study (NORDIL): an outcome study in hypertensive patients.,0.0578,1,0.0008572298494821232
"Comparison of two calcium blockers on hemodynamics, left ventricular mass, and coronary vasodilatory in advanced hypertension.",0.0578,0,0.0008572298494821232
Effects of fosinopril or sustained-release verapamil on blood pressure and serum catecholamine concentrations in elderly hypertensive men.,0.0577,0,0.000856888663476884
Three-month efficacy and safety of once-daily diltiazem in chronic stable angina pectoris.,0.0574,0,0.0008558659200175352
A comparison of the safety and efficacy of mibefradil and nifedipine SR in patients with renal disease and hypertension.,0.0573,0,0.0008555252768697871
"Comparative efficacy and tolerability of two long-acting calcium antagonists, mibefradil and amlodipine, in essential hypertension. Mibefradil Hypertension Study Group.",0.0573,0,0.0008555252768697871
"The treatment of severe hypertension with trandolapril, verapamil, and hydrochlorothiazide. Trandolapril/Verapamil Multicenter Study Group.",0.0572,0,0.0008551847693013994
Changes in renal resistive index and urinary albumin excretion in hypertensive patients under long-term treatment with lisinopril or nifedipine GITS.,0.0571,0,0.0008548443972584104
Hypertension and non-insulin-dependent diabetes. A comparison between an angiotensin-converting enzyme inhibitor and a calcium antagonist.,0.0569,0,0.0008541640595328878
Twenty-four-hour blood pressure monitoring during treatment with extended-release felodipine versus slow-release nifedipine: cross-over study.,0.0569,0,0.0008541640595328878
Prevalence and risk of gingival enlargement in patients treated with nifedipine.,0.0568,0,0.0008538240937425377
Comparison of two strategies for intensifying antihypertensive treatment: low-dose combination (enalapril + felodipine ER) versus increased dose of monotherapy (enalapril). LEVEL (Lexxel vs Enalapril) Study Group.,0.0567,0,0.000853484263261953
[Lisinopril and nifedipine have neutral effects on lipids].,0.0566,0,0.0008531445680372792
Fixed combination of benazepril and low-dose amlodipine in the treatment of mild to moderate essential hypertension: evaluation by 24-hour noninvasive ambulatory blood pressure monitoring.,0.0564,0,0.0008524655831403529
Neurohormones and oxidative stress in nonischemic cardiomyopathy: relationship to survival and the effect of treatment with amlodipine.,0.0564,0,0.0008524655831403529
Prognostic significance of transient ischemic episodes: response to treatment shows improved prognosis. Results of the Total Ischemic Burden Bisoprolol Study (TIBBs) follow-up.,0.0563,0,0.0008521262933604984
Treatment of hypertension in older patients: an updated look at the role of calcium antagonists.,0.0563,0,0.0008521262933604984
The effects of amlodipine on cerebral circulatory values in patients with essential hypertension.,0.0562,0,0.0008517871386213503
Blood pressure reduction associated with preservation of renal function in hypertensive patients with IgA nephropathy: a 3-year follow-up.,0.0562,0,0.0008517871386213503
"The dilemma of immediate preoperative hypertension: to treat and operate, or to postpone surgery?",0.0561,0,0.0008514481188691614
[Double blind randomized comparative study of two antihypertensive combinations. Enalapril-hydrochlorothiazide versus enalapril-nifedipine in 240 hypertensive patients resistant to monotherapy].,0.056,0,0.0008511092340502053
Felodipine versus placebo in stable effort-induced angina pectoris in patients inadequately controlled with metoprolol--a dose-finding study.,0.0559,0,0.0008507704841107774
"Efficacy and safety of a new long-acting drug combination, trandolapril/verapamil as compared to monotherapy in primary hypertension. Swedish TARKA trialists.",0.0559,0,0.0008507704841107774
Verapamil SR and trandolapril combination therapy is safe and effective in hypertensive patients with metabolic disorders.,0.0559,0,0.0008507704841107774
Clinical evaluation of serum amlodipine level in patients with angina pectoris.,0.0559,0,0.0008507704841107774
Novel delivery system for verapamil designed to achieve maximal blood pressure control during the early morning.,0.0558,0,0.0008504318689971944
Prevalence of amlodipine-related gingival hyperplasia.,0.0556,0,0.0008497550430329357
Assessment of atrioventricular junction ablation and DDDR mode-switching pacemaker versus pharmacological treatment in patients with severely symptomatic paroxysmal atrial fibrillation: a randomized controlled study.,0.0556,0,0.0008497550430329357
Importance of rate control or rate regulation for improving exercise capacity and quality of life in patients with permanent atrial fibrillation and normal left ventricular function: a randomised controlled study.,0.0556,0,0.0008497550430329357
Sustained-release nifedipine: new indication. Angina: safer drugs are available.,0.0556,0,0.0008497550430329357
[Effectiveness of depot diltiazem in stable effort angina: a double-blind study compared with placebo].,0.0556,0,0.0008497550430329357
"Effects of enalapril and isradipine alone and in combination on blood pressure, renal function and echocardiographic parameters in mild hypertension.",0.0555,0,0.0008494168320750002
[Value of the combination of trimetazidine (Vastarel 20 mg) with diltiazem (Tildiem 60 mg) in stable effort angina. A double-blind versus placebo multicenter study].,0.0554,0,0.0008490787557283893
Interaction between nonsteroidal anti-inflammatory drug intake and calcium-channel blocker-based antihypertensive treatment in the Syst-Eur trial.,0.0553,0,0.0008487408139395267
Differential effects of a long-acting angiotensin converting enzyme inhibitor (temocapril) and a long-acting calcium antagonist (amlodipine) on ventricular ectopic beats in older hypertensive patients.,0.0553,0,0.0008487408139395267
Medical treatment of myocardial ischemia in coronary artery disease: effect of drug regime and irregular dosing in the CAPE II trial.,0.0553,0,0.0008487408139395267
Duration and extent of antianginal effects of a sustained-release formulation of nifedipine in angina.,0.0552,0,0.0008484030066548567
"Pharmacokinetics and additional anti-ischaemic effectiveness of amlodipine, a once-daily calcium antagonist, during acute and long-term therapy of stable angina pectoris in patients pre-treated with a beta-blocker.",0.0552,0,0.0008484030066548567
[Effect of intensive antihypertensive treatment and of aspirin in a low dose in the hypertensive. The HOT (Hypertension Optimal Treatment) study].,0.0552,0,0.0008484030066548567
Three-period crossover trial with ambulatory blood pressure monitoring for evaluating antihypertensive therapy.,0.0551,0,0.0008480653338208458
Less adrenergic response to mental task during verapamil compared to amlodipine treatment in hypertensive subjects.,0.0549,0,0.0008473903912907705
Effects of once-daily angiotensin-converting enzyme inhibition and calcium channel blockade-based antihypertensive treatment regimens on left ventricular hypertrophy and diastolic filling in hypertension: the prospective randomized enalapril study evaluating regression of ventricular enlargement (preserve) trial.,0.0549,0,0.0008473903912907705
Variations in magnesium and zinc in hypertensive patients receiving different treatments.,0.0548,0,0.0008470531214877446
Addition of pentoxifylline plus nifedipine to chemotherapy in patients with cisplatin-resistant cancers of the lung and other sites.,0.0547,0,0.0008467159859214548
Effect of isradipine on cyclosporin A-related hypertension.,0.0547,0,0.0008467159859214548
Intravenous infusions of nifedipine: an alternative for the prevention of hypertension in eye surgery under local anesthesia.,0.0547,0,0.0008467159859214548
Antihypertensive efficacy and tolerability of different drug regimens in isolated systolic hypertension in the elderly.,0.0546,0,0.0008463789845384729
[Comparative and double-blind study of the efficacy and safety of cilazapril compared to nifedipine retard in the treatment of mild and moderate arterial hypertension].,0.0546,0,0.0008463789845384729
Comparison of clinical efficacy and adverse effects between extended-release felodipine and slow-release diltiazem in patients with isolated systolic hypertension.,0.0546,0,0.0008463789845384729
Achieving goal blood pressure in patients with type 2 diabetes: conventional versus fixed-dose combination approaches.,0.0545,0,0.0008460421172853931
Differences between amlodipine and lisinopril in control of clinic and twenty-four hour ambulatory blood pressures.,0.0544,0,0.00084570538410883
Safety and compatibility of betaxolol hydrochloride combined with diltiazem or nifedipine therapy in stable angina pectoris.,0.0544,0,0.00084570538410883
Comparisons of the effects of different long-acting delivery systems on the pharmacokinetics and pharmacodynamics of diltiazem.,0.0542,0,0.0008450323197718207
"Within-patient correlation between the antihypertensive effects of atenolol, lisinopril and nifedipine.",0.0541,0,0.0008446959885047106
"Comparison of moexipril, a new ACE inhibitor, to verapamil-SR as add-on therapy to low dose hydrochlorothiazide in hypertensive patients.",0.0541,0,0.0008446959885047106
Comparison of the fixed combination of enalapril/diltiazem ER and their monotherapies in stage 1 to 3 essential hypertension.,0.0541,0,0.0008446959885047106
Treatment of stable angina with low dose diltiazem in combination with the metabolic agent trimetazidine.,0.0541,0,0.0008446959885047106
Cardiac function improvement 24 hours after isradipine SRO in patients with chronic stable angina: a double-blind randomized study.,0.0541,0,0.0008446959885047106
Randomized comparison of T-type versus L-type calcium-channel blockade on exercise duration in stable angina: results of the Posicor Reduction of Ischemia During Exercise (PRIDE) trial.,0.0541,1,0.0008446959885047106
[24-hour blood pressure monitoring in diagnosis and therapy of arterial hypertension].,0.054,0,0.0008443597911007895
The Hypertension Optimal Treatment (HOT) Study: 24-month data on blood pressure and tolerability.,0.0537,0,0.0008433520015354782
Calcium channel blockers for hypertension: dissecting the evidence for adverse effects.,0.0536,0,0.0008430163390517369
Effect of amlodipine on norepinephrine kinetics and baroreflex function in patients with congestive heart failure.,0.0536,0,0.0008430163390517369
Trough:peak ratio of nifedipine gastrointestinal therapeutic system and nifedipine retard in essential hypertensive patients: an Italian multicentre study.,0.0536,0,0.0008430163390517369
"A randomized, double-blind comparison of intravenous diltiazem and digoxin for atrial fibrillation after coronary artery bypass surgery.",0.0536,0,0.0008430163390517369
